ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
5.711419801574808,-73.28044062024941,0.2337983695120296,2.202121363722248,-3.5066914041007635,0.0693513,0.072680205,,17.294485,17.647364,16.800661,0.8467026
5.129246019429875,-73.34559011481653,0.2501346198972848,6.456462229905111,-5.508750584141092,0.038552802,0.036572095,,16.009003,16.508276,15.36302,1.145256
5.326713427183144,-73.3289499172458,0.2491929659041165,0.1847641792934199,-1.23220687947164,0.2438676,0.24809909,,19.21521,19.75112,18.687202,1.0639172
5.2144609947393725,-73.31479231095116,0.2081454548914893,0.329049405455752,-1.3446713679212634,0.17514239,0.20061049,,18.749437,19.276045,18.09437,1.181675
5.5309776580605,-73.28722441754837,0.2293638377056636,0.4719931341461068,-0.9871155293738826,0.25206417,0.2563879,,19.375309,19.851198,18.826988,1.02421
6.481324145248386,-73.22278750552324,0.2120227402954508,2.2334229791902587,-2.375630843386336,0.4256484,0.42977402,,19.935635,20.33798,19.59511,0.74287033
6.961255509075648,-73.28482471634531,0.2318412384354185,-3.079950716363548,-13.903814653120314,0.1792795,0.15357366,,18.585728,19.009727,17.967903,1.0418243
6.970951206051227,-73.18565707334095,0.2076827122589782,10.738108147136304,-4.974666025855766,0.0917921,0.09200603,,17.790396,18.119127,17.336336,0.78279114
6.356878610223503,-73.19764751562568,0.2080267647720534,0.5959377436487623,-1.4740619298494992,0.23780201,0.26908493,,19.304249,19.779032,18.728506,1.0505257
6.293053852735516,-73.17868375154978,0.213145221553778,0.9064059869559,-0.7975978882430836,0.35158157,0.404591,,19.85251,20.407324,19.291536,1.1157875
6.643451265046257,-73.08535450088361,0.2267956396930176,0.5467752042682651,-1.1963986042424584,0.25156984,0.24503982,,19.495338,19.931929,18.900354,1.0315742
6.195928142879373,-73.13820788564583,0.2427146407758395,0.774566429482598,-1.4455222274175814,0.20158772,0.21661468,,19.08567,19.604116,18.550974,1.0531425
6.919900238814703,-72.98017050369553,0.216326297607753,0.7783774658748182,-0.8759301794235183,0.33665016,0.326384,,19.80869,20.389847,19.269705,1.120142
5.1479755680933135,-73.26012643236797,0.2390375700667919,0.6941370627034357,-1.5524778227216045,0.22650103,0.23793988,,19.140387,19.70398,18.45521,1.2487698
5.082969579621616,-73.2049371230038,0.2317461893709139,-3.0701767224815537,-0.5575849099654666,0.34787163,0.3911396,,19.76903,20.411041,19.052359,1.3586826
5.347260797796276,-73.1508978196116,0.2578067895217321,0.858161167354047,-0.8931114292257086,0.23454122,0.26826513,,19.35488,19.788368,18.750488,1.03788
5.834480126873955,-73.13276443341252,0.258576280099744,0.1429222697640887,-1.1199008238733477,0.2771387,0.37552348,,19.548056,19.964281,18.90273,1.0615501
5.151513131395927,-73.08132851753497,0.2456529551371843,0.7225534448780206,-0.926230176029306,0.35428485,0.5208424,,19.853863,20.494085,19.397995,1.0960903
