ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_bp_rp_excess_factor,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise
5.711419801574808,-73.28044062024941,0.23379836951202967,2.202121363722248,-3.5066914041007635,0.0693513,0.072680205,,17.294485,17.647364,16.800661,0.8467026,1.1873314,151.21898,270.30765,0.0
5.129246019429875,-73.34559011481653,0.25013461989728486,6.456462229905111,-5.508750584141092,0.038552802,0.036572095,,16.009003,16.508276,15.36302,1.145256,1.2210295,421.59705,490.22745,0.0
5.326713427183144,-73.3289499172458,0.24919296590411655,0.1847641792934199,-1.23220687947164,0.2438676,0.24809909,,19.21521,19.75112,18.687202,1.0639172,1.1272607,29.920921,43.17515,0.0
5.2144609947393725,-73.31479231095116,0.20814545489148933,0.329049405455752,-1.3446713679212634,0.17514239,0.20061049,,18.749437,19.276045,18.09437,1.181675,1.2160585,39.69939,68.420746,0.0
5.5309776580605,-73.28722441754837,0.22936383770566363,0.4719931341461068,-0.9871155293738826,0.25206417,0.2563879,,19.375309,19.851198,18.826988,1.02421,1.1653496,24.736464,37.68108,0.0
6.3601444232865365,-73.33638175813198,0.25789819225604677,2.576232231159138,1.0302021563653871,1.4051505,1.2662765,,20.693254,21.11529,19.66389,1.4513988,1.5779684,7.4513445,19.70033,0.0
6.694150322803855,-73.35535807518056,0.2241610843504333,0.03824650508873567,-3.365857427836438,1.1031135,0.9834895,,20.602402,21.052591,20.22671,0.82588196,1.0740258,7.4514174,13.800583,3.296027
6.481324145248386,-73.22278750552324,0.21202274029545082,2.2334229791902587,-2.3756308433863356,0.4256484,0.42977402,,19.935635,20.33798,19.59511,0.74287033,1.0766448,15.118292,13.770857,0.0
6.961255509075648,-73.28482471634531,0.2318412384354185,-3.0799507163635482,-13.903814653120314,0.1792795,0.15357366,,18.585728,19.009727,17.967903,1.0418243,1.2343644,65.05608,65.39112,0.38761503
6.970951206051227,-73.18565707334095,0.20768271225897827,10.738108147136305,-4.974666025855766,0.0917921,0.09200603,,17.790396,18.119127,17.336336,0.78279114,1.1752617,104.987885,127.10972,0.10417674
6.356878610223503,-73.19764751562568,0.2080267647720534,0.5959377436487623,-1.4740619298494992,0.23780201,0.26908493,,19.304249,19.779032,18.728506,1.0505257,1.1836687,28.609556,30.55392,0.0
6.2930538527355155,-73.17868375154978,0.21314522155377807,0.9064059869559001,-0.7975978882430836,0.35158157,0.404591,,19.85251,20.407324,19.291536,1.1157875,1.140724,15.606059,25.13018,0.53995657
6.643451265046257,-73.08535450088361,0.22679563969301764,0.5467752042682651,-1.1963986042424584,0.25156984,0.24503982,,19.495338,19.931929,18.900354,1.0315742,1.2132273,27.389965,30.237694,0.0
6.195928142879373,-73.13820788564583,0.2427146407758395,0.774566429482598,-1.4455222274175814,0.20158772,0.21661468,,19.08567,19.604116,18.550974,1.0531425,1.1386703,33.978733,51.85566,0.0
6.844756379927088,-73.08483094472768,0.2276258272394146,3.9931464654399718,0.3564886554694242,2.4781744,1.4818178,,20.867624,21.192509,20.461561,0.7309475,1.1495087,6.9789543,5.955488,4.5448966
6.919900238814703,-72.98017050369553,0.216326297607753,0.7783774658748182,-0.8759301794235183,0.33665016,0.326384,,19.80869,20.389847,19.269705,1.120142,1.1161469,20.318151,32.689774,0.0
5.1479755680933135,-73.26012643236797,0.23903757006679197,0.6941370627034357,-1.5524778227216045,0.22650103,0.23793988,,19.140387,19.70398,18.45521,1.2487698,1.2227429,32.28001,52.503323,0.5751163
5.082969579621616,-73.2049371230038,0.23174618937091396,-3.0701767224815537,-0.5575849099654666,0.34787163,0.3911396,,19.76903,20.411041,19.052359,1.3586826,1.2159604,18.900003,29.797148,0.30962694
5.347260797796276,-73.1508978196116,0.25780678952173214,0.858161167354047,-0.8931114292257086,0.23454122,0.26826513,,19.35488,19.788368,18.750488,1.03788,1.2209512,31.004484,43.571655,0.2854662
5.834480126873955,-73.13276443341252,0.25857628009974404,0.14292226976408876,-1.1199008238733477,0.2771387,0.37552348,,19.548056,19.964281,18.90273,1.0615501,1.2569675,21.149067,35.438892,0.0
5.151513131395927,-73.08132851753497,0.24565295513718435,0.7225534448780206,-0.9262301760293059,0.35428485,0.5208424,,19.853863,20.494085,19.397995,1.0960903,1.0427018,16.636463,23.317194,0.0
5.558705339007662,-72.92434089261121,0.23413727704106543,0.6660790297268707,-1.2504351930273827,0.3164736,0.33470038,,19.583895,20.092237,19.055511,1.036726,1.1388811,14.831751,33.189087,0.0
5.323826611218503,-72.89546404188846,0.22206159410483745,0.5475493769360741,-0.864200425259454,0.20715603,0.24284466,,19.059027,19.46551,18.482935,0.98257446,1.2143073,29.181572,43.343166,0.0
6.249063275166577,-72.9962073739004,0.22806297815038507,1.3911236583410673,-1.1903046324046376,0.3814333,0.4047589,,19.998568,20.164387,19.290567,0.87381935,1.4305046,20.240477,25.790026,0.0
5.892136358196422,-73.00658331784848,0.25366839903996374,0.9391246660719927,-0.8806817434675424,0.37424266,0.51390725,,19.896385,19.975725,19.710165,0.26556015,1.1738054,25.764095,13.723891,0.0
6.097384422646054,-72.91721316038938,0.20678659513018133,0.447841387761723,-0.7341833980534417,0.5522433,0.4260423,,19.14669,,,,,,,0.6648256
6.825052869929563,-72.86974199739294,0.21441496392138426,0.2510518800936564,-0.8829407673138655,0.2684741,0.28877392,,19.515327,19.943457,18.817019,1.1264381,1.2897184,33.15008,34.47995,0.5631723
6.87260006207297,-72.84892080471731,0.2218062539194623,-0.14713991631737133,-1.4928196387801045,0.48907164,0.55514944,,20.206285,20.287912,20.277403,0.010509491,1.0669408,21.36139,9.198299,0.42932728
5.92094619258938,-72.82583855838335,0.20977320752579917,2.186273799194205,-1.6104128823241788,0.533173,0.5766095,,20.277626,20.650951,19.706636,0.94431496,1.2264184,10.088954,15.564615,0.0
6.228365123108176,-72.79022596741724,0.25130828311805625,3.9670056796950814,-0.13238296408993924,0.65501344,0.6827082,,20.418465,20.631802,19.702639,0.929163,1.4096929,11.225552,19.560665,1.5218081
5.804295159723682,-73.98587759859852,0.21528785957497582,0.8775911754566527,-1.2080249210585563,0.25089994,0.23184599,,19.430317,19.887371,18.905167,0.98220444,1.1588112,22.646814,42.007526,0.0
5.981497680767162,-73.94838669281397,0.2037484012398685,0.1310186252324706,-1.2009447713528623,0.2929354,0.26413903,,19.495787,20.06079,18.911915,1.1488743,1.1517012,20.571815,37.686382,0.0
6.6359563653012845,-73.9889991242034,0.24334277779067934,0.9887522206472841,-1.6555908795668395,0.27721933,0.26984075,,19.389242,19.748447,18.747208,1.0012398,1.2813113,24.091177,46.662827,0.6587474
6.840059313088966,-73.96144376720575,0.20943082558552115,0.4089183932443591,-1.7167563962653942,0.2264049,0.23611379,,19.299212,19.832691,18.770973,1.061718,1.1283981,37.205723,52.77992,0.0
6.8991467531159,-73.93782149359897,0.22720338058360895,0.5867341765829879,-1.6545184400839752,0.16866444,0.16162269,,18.72553,19.21335,18.044298,1.1690521,1.2510698,50.81418,105.58673,0.0
6.34262652254341,-73.97705628660098,0.2507726359248258,0.33667362602071044,-1.2225754952247865,0.23687442,0.22772756,,19.256577,19.673992,18.698404,0.97558784,1.1975956,40.60713,43.707104,0.0
6.561754326044552,-73.92453469574141,0.22094126689545698,0.42768131209029425,-0.8061504189477036,0.254671,0.2590043,,19.299694,19.825237,18.797096,1.028141,1.1156732,33.52312,47.654938,0.0
6.843008476416796,-73.90385920340175,0.2116815779195955,-0.40930322261432606,-0.8319042115232596,0.20428133,0.17542143,,18.880726,19.26463,18.338758,0.9258709,1.2026479,55.332447,62.611176,0.0
6.466237931331595,-73.89305251684499,0.2514337355763924,0.8395906839117768,-1.2026186886977075,0.4602475,0.43126026,,20.043861,19.968292,20.082848,-0.11455536,1.1835815,30.226942,17.626934,0.52383804
6.404261578864306,-73.88593793969683,0.22230756590884537,7.94330406069066,-1.9739284775934836,0.799557,1.0301725,,20.680738,20.991814,19.82821,1.1636028,1.4675977,7.9888415,14.759869,0.0
6.870389624148348,-73.80510002818718,0.25833549783556436,0.4398861001674161,-1.3658663481031263,0.14399204,0.13671726,,18.512215,19.06418,17.88608,1.1781006,1.1855146,53.54235,86.58319,0.0
6.834834620329914,-73.77515722463453,0.24233829990764838,0.3205668589023514,-2.0070902939751325,0.25260708,0.22512573,,19.25575,19.696077,18.683258,1.0128193,1.1966329,35.45234,67.11923,0.0
6.906517228500252,-73.71994112821001,0.21140400252306402,1.4260479106260364,-1.4658605639588496,0.72342604,0.7370516,,20.345354,20.615595,20.291964,0.3236313,1.007572,12.722844,10.474389,1.9380431
5.012854959782909,-73.9469163945237,0.2196761936840575,0.5666347404102581,-1.3010791650074682,0.17426987,0.19550896,,18.953209,19.450083,18.419956,1.0301266,1.1467831,44.38832,57.997025,0.0
5.8637097171970805,-73.88496667868127,0.2125285936853446,0.4247845300295643,-0.877005213640002,0.24858136,0.24580933,,19.430443,20.021984,18.870401,1.1515827,1.1256477,21.174902,42.6283,0.0
6.103845484650128,-73.86697563157917,0.2442700254009541,1.1513459510259416,-1.2664819867423212,0.524941,0.49154815,,20.305824,20.42436,20.313278,0.11108208,1.0682648,16.375505,14.4699335,0.0
6.0740250993827996,-73.86185083351933,0.24898292578266862,4.652335227374995,2.1982312938018644,0.084694065,0.08124195,,17.550432,17.907385,17.037601,0.8697834,1.1970857,158.60081,206.26952,0.0
5.857059540659765,-73.86201411961201,0.2572420656397494,0.5938689402745743,-0.819107878527258,0.68839353,0.63186866,,20.564238,20.82445,20.455235,0.369215,1.0360565,10.489182,10.411108,0.0
6.065800595075566,-73.79752436861857,0.22149589051268645,0.10038678750249065,-1.6863488430607205,0.245134,0.21456614,,19.18216,19.602657,18.539858,1.0627995,1.252905,39.417896,61.74935,0.0
5.3207227308689795,-73.89645611746167,0.2302153392376628,1.441068350327988,-1.274660262573349,1.508868,1.3534535,,20.88195,20.947062,20.49138,0.45568085,1.2861768,10.9361,6.9350805,0.0
5.463162308063273,-73.8565852620148,0.2259911038717499,0.8185416646785709,-1.4200485177305124,0.19725753,0.19999136,,19.13082,19.640709,18.611689,1.0290203,1.1324242,32.573685,55.91268,0.0
5.543406233137543,-73.80832929266285,0.22069472656703393,0.25752256431832377,-1.4045499402032626,0.49466497,0.48364544,,20.149347,20.625883,19.655293,0.9705906,1.131068,14.572055,15.012701,0.0
5.693998416220196,-73.82642654836003,0.22424861810652993,0.36261273447843995,-1.1249967167832373,0.26761657,0.24840245,,19.397833,19.538906,18.464258,1.0746479,1.6314399,41.810436,55.39394,0.0
5.754288864587678,-73.78764410137502,0.2124435228873463,0.5707107946396224,-1.038080598750894,0.13652019,0.12427402,,18.36319,18.911215,17.688505,1.2227097,1.2213677,76.383156,122.675545,0.0
5.908838440917834,-73.726950417579,0.24690708771388797,0.397101409242017,-1.326843060627228,0.28649125,0.26822826,,19.387524,19.878172,18.870789,1.0073833,1.1390363,25.622778,44.70146,0.9881874
5.0201981310896615,-73.75959011636081,0.2241477894250413,0.0021396941092195754,-1.2116074671614876,0.5239971,0.51056117,,20.258007,20.417294,20.425146,-0.007852554,0.9871359,16.392357,10.880037,0.0
5.0464883421173115,-73.73728787945821,0.23791353714175453,-1.496044422367076,-3.5820252381028004,1.6931263,1.6380161,,20.807053,20.87487,20.502909,0.3719616,1.2383256,11.154785,6.370321,2.5333652
5.5489454293618605,-73.74542449731268,0.25298251193287624,1.1006861677312725,-1.148098315167687,0.47401145,0.5116156,,20.117115,20.444046,19.705639,0.73840714,1.1515543,11.001114,20.382633,0.0
5.662680642192071,-73.73289262823879,0.24255876058878365,0.6292344202968619,-1.592367819098105,0.5397438,0.44927597,,20.215092,20.35374,20.261766,0.09197426,1.0414984,25.429432,13.099968,0.0
5.12693744342721,-73.76380368641318,0.20772591227588857,4.232435044595996,-8.467510404358514,0.18478258,0.17035066,,18.734936,19.047318,18.27765,0.7696667,1.1852932,50.36647,65.52211,0.5053717
5.397435052195277,-73.63673985613345,0.22451228589312683,1.0305702551658378,-1.919335858892423,0.83548564,0.67571,,20.306747,20.040033,20.084482,-0.044448853,1.4437186,14.412796,12.049959,1.5333112
5.369732572323823,-73.62323538399757,0.20538277710252034,5.145347869803276,-5.982248954082491,0.5131255,0.41292554,,19.858103,20.85292,18.878475,1.9744453,1.3277742,11.806161,40.4492,0.0
5.68650310004389,-73.65303012984215,0.2308384026245457,0.7184297948001851,-1.0009658160582833,0.24991056,0.20653826,,19.15385,19.618338,18.57724,1.0410976,1.188704,38.954224,35.129253,0.0
5.9634644578062375,-73.57749632196509,0.20483575485202188,6.4248549611127475,-6.064688901892069,0.017617479,0.012654451,-6.495051,13.343173,13.922362,12.620587,1.301775,1.2443253,1451.4594,2443.482,0.0
6.14111416089875,-73.84139720970758,0.22026408868860697,0.6846010146755042,-0.9506269682765998,0.22982068,0.20359702,,19.08785,19.61598,18.506207,1.1097736,1.1651114,38.150948,73.523834,0.0
6.430893865604576,-73.78946306498224,0.20841449910910084,0.1319106163080599,-1.429128222795714,0.22914311,0.2773361,,19.04384,,,,,,,0.6054514
6.379220745948355,-73.76109772084214,0.20789537035996358,0.4416411854086414,-1.1889774080566795,0.15768698,0.15293597,,18.693754,19.119267,18.158628,0.96063805,1.1791455,56.239777,79.04708,0.0
6.52762033352556,-73.70546549085934,0.22309050726148924,1.0039838164481762,-1.674749287392944,0.31798556,0.2758323,,19.477253,19.81433,18.810034,1.0042953,1.3098805,25.370663,41.074333,0.0
6.8221263397185705,-73.72642772491662,0.21602534730130674,1.5059936059685752,-1.363852196302966,0.39453295,0.3591885,,19.80372,20.368887,19.322762,1.0461254,1.0864607,21.672625,26.671162,0.8406834
6.743093043882223,-73.72860933213951,0.22447174187401825,0.3882389076977247,-1.1232315326631335,0.24670044,0.20705709,,19.171427,19.683233,18.660372,1.0228615,1.126593,28.687935,53.922173,0.0
6.695518386879057,-73.72942488500729,0.2043385027520133,-0.2949946945394345,-1.1892315344350852,0.8870559,0.9535202,,20.573498,20.584122,20.413641,0.17048073,1.2058616,14.906944,10.090145,0.0
6.877668925489832,-73.71542455635358,0.2578875535308083,0.40111455431642823,-1.2497839352034406,0.5238849,0.37952128,,19.865635,,,,,,,0.0
6.97963054437612,-73.69767103084553,0.2592482803456204,-0.4762904831232401,-2.573724314312295,1.1104901,1.134667,,20.647055,20.94125,20.080843,0.8604069,1.2621663,10.478545,13.876028,1.4184769
6.458069161654421,-73.65481320060694,0.24274269112066443,-0.7333297486961712,-1.7223656963312746,0.2734402,0.23219195,,19.139929,19.51779,18.517244,1.0005455,1.2590065,29.542322,60.673035,0.823182
6.286429269014691,-73.64293364666136,0.25202292419665095,0.4402787602136313,-2.42889956098458,1.3622334,1.1494861,,20.823788,21.280785,20.758638,0.5221462,0.9230336,7.781916,7.5128345,0.0
6.920734306342195,-73.60715356950752,0.2613956940460773,0.7691341083829146,-1.5918503774325101,0.26482365,0.22838698,,19.095259,,,,,,,0.0
6.5746760814410665,-73.56964796599881,0.24789109600084414,-0.4954943982856509,-0.7420171699187321,1.259596,1.8648609,,20.754545,21.018002,20.203442,0.81455994,1.2682502,11.392381,10.035195,1.0741532
6.704406706629017,-73.48825977701523,0.2522291148752215,2.9102739220066427,-0.1485113090885584,0.5421979,0.4455576,,19.896559,20.2373,19.54356,0.69374084,1.1125306,25.01312,15.531828,0.4559646
6.65916268471258,-73.49036866423477,0.20309504454132885,0.4046608200746187,-1.082892888054318,0.8389833,0.6360423,,20.40685,20.367014,20.344637,0.022377014,1.1980802,13.485572,10.979971,0.0
6.828846406060775,-73.45699284856906,0.22680950361073904,1.4007425085137772,-0.9868501908267063,0.4245639,0.34404406,,19.514248,19.892332,18.87204,1.0202923,1.2724528,17.456396,38.467064,0.5610585
6.961345011366283,-73.42008836279103,0.23860597054341495,-0.19491419375538932,-1.1058652024143623,0.41239113,0.31274265,,19.58673,19.97722,18.960535,1.0166855,1.2555022,19.751772,37.262825,0.95997745
6.107337738527558,-73.53197101898708,0.22781197740598275,0.17190116985667772,-1.5573178027131422,0.32892883,0.24033512,,19.216108,19.767498,18.644403,1.1230946,1.149107,33.02506,60.424667,0.0
6.342168982745183,-73.49987401832203,0.21618203565099753,0.3507651278131555,-1.2195290822322309,0.25233486,0.21600941,,19.007166,19.606388,18.373224,1.2331638,1.1723441,38.791374,70.77207,0.0
6.384694842919169,-73.48398035122952,0.23146743015794322,-0.14521896909910348,-0.8643110651350716,0.29028913,0.24069704,,19.265196,19.714705,18.634737,1.0799675,1.2316712,33.97046,57.44631,0.0
6.021413641548686,-73.51668394889242,0.23748423653341477,0.9925326000517533,-1.4779422259606643,0.20915928,0.14755288,,18.525246,18.749374,17.880667,0.86870766,1.3521093,42.988907,66.45317,0.0
6.573063615246074,-73.45924412673106,0.25174097845002946,1.2981203024376111,-1.397046435742301,1.4882996,0.9982179,,20.678133,20.87883,20.042593,0.83623695,1.3586618,9.185808,9.227336,0.0
6.817748577474912,-73.41101478643597,0.2135711608464913,0.2075980666125103,-1.6451286953991056,0.6900354,0.5563184,,20.273098,20.728624,19.691502,1.0371227,1.1959174,10.773483,18.349457,0.0
6.540222134267805,-73.40100055772103,0.2530827516115744,1.006153482722829,-0.713768842508627,0.5863164,0.48347577,,20.116938,20.363585,19.409689,0.95389557,1.3852861,17.662333,22.791355,0.0
6.657563758867538,-73.38069169493494,0.21254999628130583,-0.7584193051578004,-0.23089517320610237,0.69827586,0.58840394,,20.266811,20.339998,20.057917,0.2820816,1.1881809,15.094486,8.588149,0.6787921
6.760913846839536,-73.39311885362353,0.20342506146213185,1.0548019860771403,-1.196632689801917,0.60208356,0.411642,,19.912645,20.424557,19.47984,0.9447174,1.0796864,16.925655,15.777047,1.5978836
5.217627753343455,-73.61652841977653,0.21333727373307804,0.36274940567347913,-0.8493796644877085,0.27347264,0.22275473,,19.095707,19.497152,18.551222,0.9459305,1.1960968,49.841213,57.545795,0.0
5.459951813896952,-73.54064484429567,0.20635938186606645,0.7955697603010576,-0.8757244485406246,0.30464542,0.22982287,,19.014761,19.448658,18.451769,0.9968891,1.1932883,36.72786,49.029846,0.24846281
5.558694797993633,-73.56570799991167,0.22818086260821935,-0.12276343982326102,-1.1279949568984113,0.3661192,0.25063583,,19.392237,19.846596,18.777124,1.0694714,1.2189771,29.998556,46.038864,0.0
5.614725938769997,-73.52519685695054,0.21940329018304527,0.24445325408137372,-0.9042823861706061,0.41689384,0.294168,,19.605614,20.053864,19.09168,0.962183,1.1556685,15.716754,27.87936,0.72497725
5.694335336405036,-73.46488472309784,0.23995133281711253,3.132194123279746,-1.2424273367049148,1.0361466,0.6957049,,20.53461,20.35827,20.36236,-0.0040893555,1.3464131,16.869867,9.278852,0.0
5.1496957768254354,-73.4366819171702,0.2152344803288972,0.6139138908881434,-0.9741323098569327,0.41180956,0.3177305,,19.539734,19.951694,19.07881,0.87288475,1.1397821,24.822618,33.018528,0.0
5.219578480773341,-73.32783609670739,0.21836952902020743,0.42296424643848984,-1.4076745931450374,0.20804006,0.23635755,,19.013332,19.413874,18.44689,0.9669838,1.2107123,52.434967,61.69958,0.0
5.265592333939072,-73.30956011288707,0.22531923646711896,0.26183995473416644,-1.2156670598817425,0.17498356,0.19015028,,18.7085,19.218988,18.095953,1.1230354,1.1931827,38.74778,68.09648,0.31850293
5.591318430601902,-73.24053595310747,0.2084205870607987,0.3634082238180161,-1.5450995119771969,0.18888587,0.2072581,,18.978918,19.519875,18.37526,1.1446152,1.1746086,28.124847,49.94383,0.319789
5.608652166501634,-73.1914517850144,0.2040774218782995,0.6188720712891682,-0.7970250347294724,0.21952306,0.281475,,19.170732,19.663872,18.652765,1.0111065,1.1387466,29.988352,42.470116,0.5357803
6.3769971428583085,-73.39462191623409,0.2451298895011335,0.016855533180546063,-0.6654034362275056,0.33640572,0.30136675,,19.446733,19.502289,19.406204,0.096084595,1.1259869,31.60243,34.272312,0.0
6.022798346161947,-73.4289909318313,0.251143669612897,4.112465205583918,-7.244965531906758,0.06647498,0.060966484,,16.920994,17.251284,16.425802,0.8254814,1.1991843,255.28214,260.51788,0.11660318
6.041676066751393,-73.41635982852058,0.229132939307634,0.6524548813182984,-1.679775561219129,0.2989423,0.2763609,,19.402979,19.802011,18.844555,0.9574566,1.2061894,24.01264,25.042559,0.0
6.3665250038115335,-73.35937201573542,0.2592916812123959,5.287527955872592,-1.2841658156048306,0.32421732,0.28095338,,19.327711,19.94367,18.74087,1.2028008,1.133915,22.783817,40.077553,0.0
